pid,Player,Mat,Inns_bowl,Balls_bowled,Runs_given,Wkts_taken,Avg_bowl,Econ_bowl,SR_bowl,4wkt,5wkt,BBwkts,BBruns,debut,retire,team1,team2,team3
HHGibbs19962010,HH Gibbs,248,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2010,SA,,
ACGilchrist19962008,AC Gilchrist,287,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2008,AUS,ICC,
PGGillespie20062007,PG Gillespie,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2007,IRE,,
DMGondaria20132013,DM Gondaria,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2013,KENYA,,
HMGoonatilleke19821982,HM Goonatilleke,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1982,1982,SL,,
IJGould19831983,IJ Gould,18,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1983,1983,ENG,,
ZEGreen20192019,ZE Green,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,NAM,,
AEGreenidge19781978,AE Greenidge,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1978,1978,WI,,
AFGGriffith19962000,AFG Griffith,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2000,WI,,
RGunasekera20082014,R Gunasekera,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2014,CAN,,
AAWGunawardena19941994,AAW Gunawardena,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1994,SL,,
DAGunawardene19982006,DA Gunawardene,61,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,2006,SL,,
SKGupta19962001,SK Gupta,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2001,KENYA,,
GurdeepSingh20132013,Gurdeep Singh,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2013,KENYA,,
GursharanSingh19901990,Gursharan Singh,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1990,1990,INDIA,,
BJHaddin20012015,BJ Haddin,126,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2001,2015,AUS,,
BGHadlee19751975,BG Hadlee,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,NZ,,
HafizurRahman19861986,Hafizur Rahman,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1986,1986,BDESH,,
RSHaire20082008,RS Haire,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2008,IRE,,
OJHairs20102010,OJ Hairs,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2010,SCOT,,
ADHales20142019,AD Hales,70,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2019,ENG,,
JDHall20102010,JD Hall,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2010,IRE,,
JHHampshire19711972,JH Hampshire,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1971,1972,ENG,,
HamzaTariq20112014,Hamza Tariq,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2014,CAN,,
PSPHandscomb20172019,PSP Handscomb,22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2019,AUS,,
HarilalShah19751975,Harilal Shah,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,EAf,,
HaroonRasheed19771982,Haroon Rasheed,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1977,1982,PAK,,
JVHarris20032003,JV Harris,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,CAN,,
RGHart20022002,RG Hart,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2002,2002,NZ,,
RTHart19851985,RT Hart,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1985,1985,NZ,,
BRHartland19921994,BR Hartland,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1992,1994,NZ,,
HarunurRashid19881988,Harunur Rashid,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1988,1988,BDESH,,
HasanRaza19961999,Hasan Raza,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,1999,PAK,,
BFHastings19731975,BF Hastings,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1975,NZ,,
FCHayes19731975,FC Hayes,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1975,ENG,,
HazratullahZazai20182019,Hazratullah Zazai,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2019,AFG,,
RGAHeadley19731973,RGA Headley,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1973,WI,,
IAHealy19881997,IA Healy,168,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1988,1997,AUS,,
SPHeaney20062006,SP Heaney,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2006,CAN,,
SDHeazlett20172017,SD Heazlett,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2017,AUS,,
JGHeron19831983,JG Heron,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1983,1983,ZIM,,
SOHetmyer20172019,SO Hetmyer,43,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2019,WI,,
PDHeyn19751975,PD Heyn,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,SL,,
AMJHilditch19791985,AMJ Hilditch,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1985,AUS,,
RICHolder19931997,RIC Holder,37,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1993,1997,WI,,
KAHope20172017,KA Hope,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2017,WI,,
SDHope20162019,SD Hope,72,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2016,2019,WI,,
GJHopkins20042010,GJ Hopkins,25,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2010,NZ,,
MJHorne19972002,MJ Horne,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1997,2002,NZ,,
PAHorne19871987,PA Horne,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1987,1987,NZ,,
JMHow20052011,JM How,41,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2005,2011,NZ,,
LGHowell19981998,LG Howell,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,1998,NZ,,
PJHughes20132014,PJ Hughes,25,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2014,AUS,,
HumayunFarhat20012001,Humayun Farhat,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2001,2001,PAK,,
GWHumpage19811981,GW Humpage,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1981,1981,ENG,,
NHussain19892003,N Hussain,88,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1989,2003,ENG,,
ROHussain20062010,RO Hussain,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2010,SCOT,,
KHButt20082008,KH Butt,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2008,HKG,,
DPHyatt20112011,DP Hyatt,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2011,WI,,
IbrahimZadran20192019,Ibrahim Zadran,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,AFG,,
Ihsanullah20172018,Ihsanullah,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2018,AFG,,
IkramAlikhil20192019,Ikram Alikhil,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,AFG,,
Imam-ul-Haq20172019,Imam-ul-Haq,37,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2019,PAK,,
ImranAbbas20002000,Imran Abbas,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2000,2000,PAK,,
ImrulKayes20082018,Imrul Kayes,78,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2018,BDESH,,
ImtiazAbbasi19941996,Imtiaz Abbasi,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1996,UAE,,
PJIngram20102010,PJ Ingram,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2010,NZ,,
ITIqbal19961996,IT Iqbal,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,1996,KENYA,,
RDJacobs19962004,RD Jacobs,147,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2004,WI,,
WJaffer20062006,W Jaffer,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2006,INDIA,,
JahangirAlam19971999,Jahangir Alam,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1997,1999,BDESH,,
JahurulIslam20102013,Jahurul Islam,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2013,BDESH,,
WRJames19921996,WR James,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1992,1996,ZIM,,
PAJaques20062007,PA Jaques,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2007,AUS,,
JatinderSingh20192019,Jatinder Singh,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,OMAN,,
JavedOmar19952007,Javed Omar,59,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,2007,BDESH,,
JavedQadeer19951995,Javed Qadeer,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,1995,PAK,,
JawahirShah19751975,Jawahir Shah,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,EAf,,
RSAJayasekera19821982,RSA Jayasekera,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1982,1982,SL,,
SAJayasinghe19791979,SA Jayasinghe,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1979,SL,,
HAPWJayawardene20032007,HAPW Jayawardene,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2007,SL,,
LRJohnson20082015,LR Johnson,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2015,WI,,
MRJohnson20042004,MR Johnson,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2004,USA,,
GOJones20042014,GO Jones,51,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2014,ENG,PNG,
MAJones20182019,MA Jones,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2019,SCOT,,
RAJones20032003,RA Jones,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,NZ,,
CJonker20182018,C Jonker,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2018,SA,,
SJora20192019,S Jora,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,NEPAL,,
SCJoseph20002005,SC Joseph,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2000,2005,WI,,
DIJoyce20062007,DI Joyce,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2007,IRE,,
ECJoyce20062018,EC Joyce,78,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2018,ENG,IRE,
RKaia20152015,R Kaia,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2015,2015,ZIM,,
MKaif20022006,M Kaif,125,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2002,2006,INDIA,,
AVKale20032003,AV Kale,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,INDIA,,
RSKaluwitharana19902004,RS Kaluwitharana,189,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1990,2004,SL,,
KamranAkmal20022017,Kamran Akmal,157,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2002,2017,PAK,,
TSKamunhukamwe20182019,TS Kamunhukamwe,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2019,ZIM,,
RBKanhai19731975,RB Kanhai,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1975,WI,,
MKarg20032003,M Karg,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,NAM,,
IAKarim20112014,IA Karim,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2014,KENYA,,
SSKarim19972000,SS Karim,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1997,2000,INDIA,,
KDKarthik20042019,KD Karthik,94,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2019,INDIA,,
FKasteni20072007,F Kasteni,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2007,2007,ZIM,,
SMKatich20012006,SM Katich,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2001,2006,AUS,,
MFKent19811981,MF Kent,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1981,1981,AUS,,
RBKerr19851985,RB Kerr,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1985,1985,AUS,,
DKeulder20032003,D Keulder,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,NAM,,
RWTKey20032004,RWT Key,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2004,ENG,,
SPKhakurel20182018,SP Khakurel,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2018,NEPAL,,
KhaledMashud19952006,Khaled Mashud,126,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,2006,BDESH,,
KhalidLatif20082010,Khalid Latif,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2010,PAK,,
SCKhanna19791984,SC Khanna,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1984,INDIA,,
UTKhawaja20132019,UT Khawaja,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2019,AUS,,
GKKhoda19981998,GK Khoda,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,1998,INDIA,,
ARKhurasiya19992001,AR Khurasiya,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1999,2001,INDIA,,
KhurramManzoor20082009,Khurram Manzoor,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2009,PAK,,
KhurramNawaz20192019,Khurram Nawaz,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,OMAN,,
CKieswetter20102013,C Kieswetter,46,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2013,ENG,,
BAKing20192019,BA King,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,WI,,
SMHKirmani19761986,SMH Kirmani,49,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1976,1986,INDIA,,
HKlaasen20182019,H Klaasen,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2019,SA,,
NVKnight19962003,NV Knight,100,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2003,ENG,,
APEKnott19711977,APE Knott,20,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1971,1977,ENG,,
LJKoen19972000,LJ Koen,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1997,2000,SA,,
JPKotze20192019,JP Kotze,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,NAM,,
PKrishnamurthy19761976,P Krishnamurthy,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1976,1976,INDIA,,
CKKruger20082008,CK Kruger,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2008,HKG,,
NKruger20112011,N Kruger,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2011,NL,,
DSBPKuruppu19831990,DSBP Kuruppu,54,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1983,1990,SL,,
BMLaird19791982,BM Laird,23,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1982,AUS,,
SBLama20042004,SB Lama,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2004,HKG,,
JLLanger19941997,JL Langer,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1997,AUS,,
TWMLatham20122019,TWM Latham,95,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2012,2019,NZ,,
WMLawry19711971,WM Lawry,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1971,1971,AUS,,
WKLees19791983,WK Lees,31,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1983,NZ,,
ELewis20162019,E Lewis,48,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2016,2019,WI,,
GFJLiebenberg19951998,GFJ Liebenberg,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,1998,SA,,
LitonDas20152019,Liton Das,33,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2015,2019,BDESH,,
GDLloyd19961998,GD Lloyd,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,1998,ENG,,
TALloyd19841984,TA Lloyd,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1984,1984,ENG,,
DRLockhart20062010,DR Lockhart,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2010,SCOT,,
JDLove19811981,JD Love,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1981,1981,ENG,,
MBLoye20072007,MB Loye,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2007,2007,ENG,,
BWLuckhurst19751975,BW Luckhurst,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,ENG,,
MJLumb20142014,MJ Lumb,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2014,ENG,,
MALynch19881988,MA Lynch,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1988,1988,ENG,,
CALynn20172018,CA Lynn,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2018,AUS,,
CMcAuslan20172017,C McAuslan,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2017,HKG,,
NFIMcCallum20062011,NFI McCallum,43,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2011,SCOT,,
RBMcCosker19751982,RB McCosker,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1982,AUS,,
BBMcCullum20022016,BB McCullum,260,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2002,2016,NZ,,
PDMcGlashan20092009,PD McGlashan,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2009,2009,NZ,,
JAMaclean19791979,JA Maclean,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1979,AUS,,
HMcLeod19751975,H McLeod,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,EAf,,
NJMacRae20062006,NJ MacRae,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2006,SCOT,,
EBMcSweeney19861987,EB McSweeney,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1986,1987,NZ,,
DLMaddy19982000,DL Maddy,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,2000,ENG,,
TNMadondo19982001,TN Madondo,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,2001,ZIM,,
MahbuburRahman19991999,Mahbubur Rahman,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1999,1999,BDESH,,
JPMaher19982003,JP Maher,26,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1998,2003,AUS,,
MahmoodHamid19951995,Mahmood Hamid,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,1995,PAK,,
DJMalan20192019,DJ Malan,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,ENG,,
JSMalhotra20192019,JS Malhotra,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,USA,,
GMalla20182019,G Malla,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2019,NEPAL,,
GAManou20092009,GA Manou,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2009,2009,AUS,,
AMaregwede20032005,A Maregwede,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2005,ZIM,,
RWMarsh19711984,RW Marsh,92,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1971,1984,AUS,,
SEMarsh20082019,SE Marsh,73,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2008,2019,AUS,,
CAMarshall19791979,CA Marshall,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1979,CAN,,
HJHMarshall20032007,HJH Marshall,66,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2007,NZ,,
JAHMarshall20052008,JAH Marshall,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2005,2008,NZ,,
JJMartin19992001,JJ Martin,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1999,2001,INDIA,,
MasoodIqbal19841984,Masood Iqbal,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1984,1984,PAK,,
SJMassiah20042004,SJ Massiah,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2004,USA,,
EHMattis19811981,EH Mattis,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1981,1981,WI,,
BMMauricette19791979,BM Mauricette,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1979,CAN,,
TMKMawoyo20062014,TMK Mawoyo,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2014,ZIM,,
MPMaynard19942000,MP Maynard,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,2000,ENG,,
RDMcCann20102010,RD McCann,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2010,IRE,,
JAMcCollum20192019,JA McCollum,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2019,2019,IRE,,
SSMcKechnie20172018,SS McKechnie,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2018,HKG,,
VMehra19941996,V Mehra,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1996,UAE,,
PSMehta19751975,PS Mehta,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1975,EAf,,
LRDMendis19751989,LRD Mendis,79,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1975,1989,SL,,
MCMendis19951995,MC Mendis,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1995,1995,SL,,
DAMiller20102019,DA Miller,126,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2010,2019,SA,,
DAMinors20062007,DA Minors,20,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2007,BMUDA,,
MohammadAslam19961996,Mohammad Aslam,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,1996,UAE,,
MohammadIqbal20072008,Mohammad Iqbal,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2007,2008,CAN,,
MohammadIshaq19941996,Mohammad Ishaq,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1996,UAE,,
MohammadMithun20142019,Mohammad Mithun,24,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2019,BDESH,,
MohammadRizwan20152019,Mohammad Rizwan,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2015,2019,PAK,,
MohammadSalim20032003,Mohammad Salim,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,BDESH,,
MohammadSalman20112011,Mohammad Salman,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2011,PAK,,
MohammadShahzad20092019,Mohammad Shahzad,84,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2009,2019,AFG,,
MohammadWasim19962000,Mohammad Wasim,25,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,2000,PAK,,
MohibullahOryakhel20132013,Mohibullah Oryakhel,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2013,AFG,,
Moin-ul-Atiq19881989,Moin-ul-Atiq,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1988,1989,PAK,,
MoinKhan19902004,Moin Khan,219,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1990,2004,PAK,,
NRMongia19942000,NR Mongia,140,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,2000,INDIA,,
Moniruzzaman20032003,Moniruzzaman,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,BDESH,,
PJMoor20142019,PJ Moor,49,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2019,ZIM,,
KSMore19841993,KS More,94,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1984,1993,INDIA,,
VVMorea20142018,VV Morea,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2018,PNG,,
DWOMorgan20062006,DWO Morgan,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2006,BMUDA,,
EJGMorgan20062019,EJG Morgan,233,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2019,ENG,IRE,
JEMorris19901991,JE Morris,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1990,1991,ENG,,
JKMoss19791979,JK Moss,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1979,1979,AUS,,
MDMoxon19851988,MD Moxon,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1985,1988,ENG,,
TVMufambisi20062007,TV Mufambisi,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2007,ZIM,,
MuhammadUsman20162019,Muhammad Usman,30,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2016,2019,UAE,,
AAMulla20062009,AA Mulla,24,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2009,CAN,,
EMDYMunaweera20172017,EMDY Munaweera,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2017,SL,,
HGMunsey20172019,HG Munsey,25,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2017,2019,SCOT,,
GBMurgatroyd20032003,GB Murgatroyd,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2003,NAM,,
DMurphy20132013,D Murphy,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2013,2013,SCOT,,
DAMurray19731981,DA Murray,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1981,WI,,
DJMurray19941994,DJ Murray,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1994,1994,NZ,,
DLMurray19731980,DL Murray,26,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1973,1980,WI,,
JRMurray19921999,JR Murray,55,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1992,1999,WI,,
RMurray20182018,R Murray,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2018,2018,ZIM,,
MushfiqurRahim20062019,Mushfiqur Rahim,216,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2006,2019,BDESH,,
PMustard20072008,P Mustard,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2007,2008,ENG,,
FMutizwa20092011,F Mutizwa,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2009,2011,ZIM,,
RMutumbami20142019,R Mutumbami,33,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2014,2019,ZIM,,
SJMyburgh20112018,SJ Myburgh,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2011,2018,NL,,
GMylvaganam19961996,G Mylvaganam,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1996,1996,UAE,,
NaeemuddinAslam20042004,Naeemuddin Aslam,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2004,2004,UAE,,
NafeesIqbal20032005,Nafees Iqbal,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2003,2005,BDESH,,
SSNaik19741974,SS Naik,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1974,1974,INDIA,,
KKNair20162016,KK Nair,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2016,2016,INDIA,,
